ID,RMSE,NDCG@10
1101,0.9472778991535418,
129,0.8624857137111115,0.0
107,1.2345769229342989,0.0
764,0.240451921605753,0.0
234,0.650402408416748,0.0
211,0.9813474073223769,0.0
52,0.6484696774080624,0.0
1163,0.6746830223631142,0.0
316,0.4599960927407567,0.0
466,0.6864947180713912,0.0
30,1.1638098194832378,
127,0.9238843071743883,0.0
233,0.7661906805563035,
572,1.1965420364503145,0.0
344,0.5588363305122686,0.0
1126,0.8327466253203514,
275,0.4579554419345342,0.0
442,0.9424670891161503,
114,1.0332164290957433,0.0
125,0.05955273998187227,
289,0.7164940079769709,0.0
467,0.6506870002081454,0.0
459,0.6492445228000664,0.13886244387355456
375,0.5587433111193212,0.0
740,0.2964973671384213,0.0
522,0.9210891179084338,
702,0.5399396003818309,0.0
145,0.7668038490460153,0.0
393,1.1808934703607408,0.0
239,0.4216842237154549,0.0
891,0.4370307499739045,
65,0.9471726525435156,0.3301376494471203
79,0.7935508253430936,
712,0.15059394159520284,
674,0.7846260252028912,0.0
781,1.154188572363263,0.0
481,0.9497782560688517,0.0
61,0.8058283058385276,0.0
645,0.759400567485989,0.0
428,0.5409145572340714,0.0
304,0.34662098951832987,
915,0.5256754078200465,0.0
599,0.4196665195413591,0.0
610,0.5211432130649623,0.0
799,0.9205633172917489,
117,0.8325983678812904,
21,0.9121759567546278,0.0
10,0.6623386021918861,0.0
940,0.8082610462472608,0.0
403,0.33886410856386273,
84,0.38431472529530236,0.0
649,1.0892682355285996,0.0
1047,0.8062216058860843,0.0
1140,1.344139914328056,
541,0.9035778633070671,0.0
918,0.36854791727013186,0.0
111,0.6575947291489386,0.0
262,0.5546684523608044,0.0
461,1.0570408673870757,0.0
939,0.5455176675846123,0.0
618,0.7610157622273411,0.0
16,0.6123642419728589,
706,0.6076079645260237,0.0
756,0.5045048791105463,0.0
5,0.9180242708186654,
741,0.881670059379818,0.0
782,0.6276958499352735,0.0
236,1.3850048572218454,
243,0.683692733232592,0.0
793,0.8970459690679635,0.0
106,0.8007696394926919,0.0
17,0.6279922249473088,0.0
1111,1.011875319804915,0.0
1003,0.2464322460327919,
72,0.9355643663933004,0.0
422,0.3044158521591057,0.0
362,0.5468184466817453,
617,0.17512035030745465,
9,1.0197325191058955,0.0
214,0.347524106280859,0.0
794,1.4989843514170333,0.0
711,0.6588934458763561,0.0
1314,0.42118188520179434,0.0
251,1.182642061138103,0.0
933,1.1947170522692963,
963,1.1975544468524038,0.0
3,0.329486467837968,0.0
434,0.6087266168168965,
353,0.6968790061301042,
479,0.15186397790947567,0.0
299,0.3693912477257511,0.0
39,0.9603815080456185,0.0
322,0.4211920729550551,0.0
279,1.2245705914364153,0.0
523,0.4594840056540176,0.0
686,0.9002244602042084,
576,0.81673005067169,0.0
