ID,RMSE,NDCG@10
1101,0.9225794030650505,
129,0.7001742349563317,0.0
107,1.2800934474256327,0.0
764,0.3111289039783102,0.0
234,1.0110575609261605,0.0
211,0.9790926781927735,0.0
52,0.6396743509120444,0.0
1163,1.058036221181053,0.0
316,0.4114208221435547,1.0
466,0.8836880002942611,0.0
30,1.1637692486185365,
127,0.847103721815542,0.0
233,0.7171097994481093,
572,1.3359756701683552,0.0
344,0.6817363977552823,0.0
1126,0.8756997486361697,
275,0.4323471574134829,0.43067655807339306
442,0.9363547390130997,
114,0.9745853170585365,0.0
125,0.25132250785827637,
289,0.6823044828205045,0.0
467,0.627846592270593,0.0
459,0.7130660628487674,0.07336392209936006
375,0.5812835583618506,0.0
740,0.2786905586425235,0.39564672360221187
522,0.8796016211679167,
702,1.206046493780089,0.6309297535714575
145,0.7429469831608189,0.0
393,1.226633890009467,0.0
239,0.4697430155985515,0.0
891,0.4525199140594408,
65,0.9420147117103764,0.1356854453911663
79,0.7649182766768637,
712,0.14057294033252915,
674,0.7931697210300834,0.0
781,1.0933767497581437,0.0
481,0.9950517196371809,0.0
61,0.7569185487788763,0.11284514134893527
645,1.1679267733454726,0.0
428,0.5439483080349118,0.0
304,0.36913872056907976,
915,0.4222715480378982,0.0
599,0.44425857132472024,0.0
610,0.5478970226391021,0.20829366581033185
799,0.9107873116903736,
117,0.8276384478610579,
21,1.1499632510581523,0.0
10,0.6176478826809251,0.0
940,0.8973670004523686,0.0
403,0.4467927787017732,
84,0.8428326178679237,0.0
649,1.1748951601284905,0.23719771276929622
1047,0.9969110488891602,0.0
1140,1.4313843278944351,
541,0.8792538858664817,0.0
918,0.36152512178466345,0.0
111,0.6735478496661056,0.0
262,0.5438493174266593,0.0
461,0.8100199079738257,0.0
939,0.5319469891723669,0.0
618,0.8112926380005187,0.0
16,0.5958929856600664,
706,0.589404069568006,0.16716045496620227
756,0.5188557621335076,0.0
5,0.9231566414772675,
741,0.8811435921096568,0.0
782,0.5301320525001155,0.0
236,1.3093872453521909,
243,0.8872762007190119,0.0
793,0.91152294384869,0.0
106,0.7609156846128804,0.0
17,0.8920788858752507,0.0
1111,1.0072069328316118,0.0
1003,0.2519402503967285,
72,0.7138033658492426,0.0
422,0.35531591756300435,0.0
362,0.5354402387081878,
617,0.14739446824476538,
9,1.2357625163963777,0.0
214,0.36851157100932935,0.0
794,1.4255063678284865,0.0
711,0.8355543139499927,0.0
1314,0.6621394157409668,1.0
251,1.3866693966440755,0.0
933,1.0650119236652882,
963,1.1676661861671136,0.17342765698823948
3,0.3623926713181111,0.23719771276929622
434,0.6183782649489344,
353,1.0619651524025802,
479,0.2206125425654391,0.17723928678404774
299,0.32348908718467734,0.45560514958746035
39,1.2577660411894613,0.0
322,0.38955285402908957,0.0
279,1.2666100560467386,0.0
523,0.5690012307609984,0.0
686,0.8231012062955118,
576,0.9611457067476229,0.0
22,0.8269954901471087,0.0
1247,1.4535004794021384,0.38685280723454163
1228,0.7487757389387603,0.0
906,0.7788644787328157,0.16716045496620227
157,0.7370906330192987,0.0
1309,0.7092196941375732,
1276,1.5978516801936455,
510,0.9333508607893254,0.0
196,0.9413677434669511,
376,0.6607582292289623,0.0
1229,1.597074384535644,0.2960819109658652
757,0.43777555670285784,0.0
220,1.106829626772603,0.18457569677956817
360,0.9788222295686217,0.0
423,0.3565074276331039,0.15101961822780524
1447,1.7895850204486692,
46,0.3989952616833425,
102,0.7078875758913493,0.0
632,0.8289898247181703,0.0
946,0.43602991104125977,
769,0.801596317350379,0.0
1167,0.725469831149431,0.0
790,0.5127929647562995,0.0
55,0.9629066429342362,0.0
168,1.368810041480414,0.0
845,1.15220930454756,
1124,0.6478921951936891,0.6309297535714575
808,0.7866367192810058,0.0
133,0.5085208522159175,0.0
824,0.6807465808348988,0.23599633571930026
546,0.37657162082047574,0.0
296,1.2249572297540485,0.6509209298071326
146,0.6529703648785223,
50,0.8526743443867856,0.0
644,1.1444543896669166,
598,0.6870557688526506,0.0
1034,0.39941440400238604,0.19519002499605084
496,0.7729151190451381,0.0
492,0.08121295186441385,
643,0.8256134076251552,0.0
716,0.8553541597695379,0.0
282,0.27067654380218736,0.0
1250,0.04623150825500488,
34,0.27868740169244793,0.0
897,0.3575504135524694,
297,0.9819045577769835,
647,1.089954383904226,
532,0.5513657487677395,
337,0.9768861931777839,0.0
1340,0.9863448143005371,
173,0.9817371188631612,0.0
150,0.9253672136860919,
872,0.4900411897641162,0.38685280723454163
765,0.4828121048088636,0.6309297535714575
630,1.1515202755394687,0.0
602,0.6289289724825406,0.0
557,0.81682682299874,0.0
673,0.3700441350955984,0.0
174,0.36230543885581823,0.0
85,1.0075000456001924,0.0
607,0.7755876839523506,0.0
395,1.3062599385859364,0.0
181,1.362056144314578,0.0
733,0.9986765165695667,0.0
45,1.3391593497412617,0.0
947,0.891888719797178,0.0
491,0.8112362223162835,
119,0.6697663420908726,0.0
229,0.381846572159845,0.23463936301137822
518,0.4482276831585097,0.0
1235,1.380544396054855,0.0
263,0.27323057475705337,0.0
551,0.5401168780186243,0.23719771276929622
147,0.8193203412425497,0.18457569677956817
889,1.028420251676544,
864,0.5199421320805971,0.0
934,1.0632474396071163,
377,0.8161536506391186,0.0
775,0.5891159285303106,0.0
1107,0.2652027534401091,
356,0.6527742760719895,0.0
498,1.1895584143996167,0.38685280723454163
194,1.225289386759341,0.0
346,0.5899405390332592,0.0
1342,1.4098505942781363,0.0
931,0.779553874064262,0.0
495,0.3750313432296786,
40,0.516630735412993,0.19519002499605084
47,0.12894259617526488,0.0
368,0.5224669529784676,0.0
12,0.8400557079529819,0.0
169,1.294054543694434,0.23719771276929622
118,0.8239762837125747,0.0
355,0.49092704392566244,0.0
1075,0.4894926191745002,
582,0.49332734257880867,0.0
1120,1.141054450948959,
151,0.7256330865503299,0.6131471927654584
110,0.3758194919676076,0.0
204,0.3189969732540227,
359,0.5547665070273555,
11,0.4905620326230409,0.0
772,0.0091552734375,
677,0.890199452145605,0.14126697285982898
464,1.1648315642154496,
1453,1.2418320210853515,
569,0.37341694742474113,0.0
155,1.2129674512591677,
511,0.960401080772663,0.0
1260,0.6498229957417696,
792,0.0786895765497665,0.0
1004,0.4902709342441326,
1299,0.27664573709720386,
101,0.21629391159314154,0.0
1301,0.7973987439527055,0.0
460,0.34264683055478207,0.0
463,1.2057191577936348,
176,0.5450252609285958,
508,1.104611473504149,0.0
818,0.3671215721943306,0.0
462,1.3679593063676885,0.0
709,1.087472463968625,
615,0.6102714739314081,0.0
704,0.7605315411883229,
927,1.6329347338847953,0.0
743,0.6907595628005072,
708,0.9781405606634391,0.0
70,0.5050488924947742,0.0
408,0.3425434461743858,0.0
1371,0.07352113723754883,
1184,0.565079055105271,0.0
405,0.4126651253770172,
265,0.9399408576771824,0.0
774,0.39855428971661805,0.0
820,0.027446508407592773,
158,0.8281841773648039,0.46927872602275644
208,1.3799739574815433,0.0
410,0.849430708246216,0.0
230,0.765615060370282,0.0
319,0.6551288441157934,0.0
970,0.5999665763282972,0.0
664,0.6714189390527512,0.21840743681816419
156,0.7484280730412077,
1339,1.028035033170152,
504,0.4817463447669743,0.43067655807339306
457,0.570168118443292,0.38685280723454163
527,0.5307820223990007,
123,1.2673666552635239,0.0
388,0.5553082199534066,0.0
710,0.2239326640761283,
252,0.6318350363948935,
257,0.45515248180574897,0.0
112,1.0265987212128422,0.27487633291429087
1257,0.7660862665734324,0.3010299956639812
998,0.5481586107038323,
159,0.8253053785055697,0.0
402,0.6447944804093655,0.0
1240,0.3503914760776328,0.21398626473452756
812,1.0669803325540752,
273,0.5136663862842006,
989,0.8973306876879569,0.2960819109658652
640,0.945025179964023,
451,0.8212937668652136,0.0
1383,0.6724073886871338,1.0
35,0.34217650479567063,
819,0.40977006565550567,0.0
700,0.9222996400923955,0.0
1054,0.5149464970518939,0.0
205,0.7088012146980797,0.0
379,1.3316986448487345,0.0
130,0.4600166516595642,0.0
1211,0.513634096459407,
737,0.7758554943843874,0.0
232,0.48767730321792147,0.12647135138382856
911,0.25851867521265764,
573,0.7617092754021065,0.20438239758848611
851,0.9954936681215416,0.0
1112,0.23431320955613813,
1249,0.06007492542266846,
801,0.5012367285330424,0.1480409554829326
1376,1.5570976734161377,0.0
1028,0.4917902946472168,
633,0.4552777413811751,0.38685280723454163
687,0.38675687749200155,0.0
165,0.3831938154501452,
1115,0.6245219694305354,0.0
62,1.4032193323934914,0.0
394,0.5918636593625775,0.0
694,0.567457220781434,0.0
895,0.5167711593335429,0.11706259313796355
997,0.962689284093508,0.0
409,0.43558191491817677,0.0
603,0.7340718591480307,
561,0.9878954428472123,0.0
544,0.4046437968405308,0.0
400,0.6911973423406238,0.7030861797445797
1051,0.7146213417054271,0.0
731,0.3910901985961355,0.0
143,0.7678879660167702,
722,0.5002594307458633,0.0
596,0.4577353382715849,
66,0.8506250456670308,
577,0.8550101777635577,0.0
1436,1.3948703005821037,0.0
501,0.5537751267325429,0.0
399,0.902842305178913,
367,0.7526486972904137,0.17723928678404774
384,0.15246771336990877,
514,0.3888170384181981,0.0
1291,0.7386104188401137,0.0
162,0.6298442302042451,0.0
38,1.1143796369347145,0.0
27,0.5797634730949228,0.0
401,0.41131641229194665,0.0
311,0.85367015244755,0.0
338,1.395807872491123,0.0
730,0.6671278642654983,0.0
206,0.5261754988048829,0.0
833,0.6827408383102069,
487,0.3571753806816885,
0,0.5905173991769881,0.0
735,1.1839882604652567,0.17723928678404774
140,0.22941212356296592,0.6309297535714575
137,1.0558336280399228,0.0
690,0.9893294363198322,
441,0.5429104078296216,0.0
1233,0.6195613197145458,
57,0.8548873887339528,
271,0.5159803806849481,0.0
1411,0.5254245489341962,
750,0.8405627512290818,0.0
212,0.512908183922985,0.0
804,0.2241629991416491,0.0
335,0.7744056834718434,0.0
213,0.5345811525848535,0.2188505885308512
536,0.30092513801073456,
980,0.6172010207622995,
139,0.40311654169275324,0.21840743681816419
291,0.15997993321455214,0.10086747116627115
36,0.4619680829616894,0.0
351,0.2670582984459646,
967,0.32161147545770064,0.13120507751234178
955,0.6192574890628033,0.0
448,0.7293143670037145,
739,0.4635016918182373,
842,0.4011210494025607,0.0
909,0.544540899333067,
1445,0.25214529037475586,
113,0.9270701720181439,0.0
20,0.6890394786550222,0.0
625,0.31849045110413254,0.0
430,0.9099073225694124,0.0
896,1.0561754352528647,0.0
795,0.949988580277307,0.0
591,1.5365496714981075,0.0
1343,0.8448703874415157,0.6309297535714575
1065,0.685684134456715,0.18457569677956817
166,0.2718745317501516,0.0
537,1.3928741323901426,
42,0.8281350047116578,
1352,0.8769243343781716,0.3333333333333333
385,1.0275251785942763,
482,0.40940218764041914,0.0
1013,0.706672864774844,
978,1.3469133312772479,0.0
787,1.0927444783817575,
497,0.9230028390884399,
425,0.7488863220924012,1.0
698,0.3856348215295552,0.0
288,0.5218146095037857,
329,0.9711971738303606,0.0
387,0.46739217710470216,0.0
96,0.2392660928835223,
660,0.7298270129080052,0.0
381,0.8699950409227042,0.0
689,0.37753459156625174,0.0
517,1.1634431568696173,0.0
447,0.18285805569695196,
361,0.08026990585028154,0.0
683,0.619390263501608,
1,1.2839075019805541,0.0
1381,0.38849701011445353,
685,1.001693954525357,0.0
126,0.9458850583162877,0.0
475,1.325033644507908,0.0
333,0.4620949009192481,0.0
1441,0.12272398754178382,
616,0.7394502091974514,0.0
292,0.8395653276793347,
693,0.7935852158582778,
189,1.382063145805286,0.0
574,1.0565329661238987,
330,0.35846834148025036,0.5
869,0.4697910434056662,0.0
924,0.6125583681334819,0.0
805,1.602400674817744,0.0
807,0.3732009656918876,
1185,0.3834929787612203,
929,0.7785318996154846,
339,1.1960689284049058,
1360,0.8385312557220459,
298,0.6105649360870428,
201,0.8826608981073466,0.0
742,0.5207731667790985,0.23719771276929622
1030,1.103862384200364,0.0
23,0.6117861168531415,0.0
188,0.41624899641001806,
581,1.5863135831569368,0.14126697285982898
593,0.5410304653288814,0.0
77,0.6249491158905558,0.0
691,0.6841798867050192,0.0
261,0.6958289865068129,0.2437748474873753
1045,0.3677843269503591,0.0
1189,0.8535426637517984,0.0
629,0.04262032570246223,
850,0.9763639224197156,0.0
657,0.7994752606022273,0.0
512,0.7514319185064632,0.0
612,1.5072976666219704,0.0
483,1.0123188325953543,0.0
358,1.242646172587761,0.0
29,2.497085078114134,0.0
898,0.5009872503673654,0.0
37,0.6568270474543197,
575,0.7013245519357204,0.0
729,0.9542667428322084,0.0
135,0.5160200108731026,0.0
313,0.18137946790437331,0.0
485,0.6954481714115249,0.0
815,0.9073559166566659,0.10778915452451095
707,0.8257220464398026,0.0
380,0.9621227156906432,0.0
636,1.0480814395358664,0.38685280723454163
1090,1.0510214911022708,
969,0.48956029733335077,0.2960819109658652
791,0.39683547921769113,0.0
392,1.065820645337486,0.0
1212,0.7787227365327843,0.0
98,0.8839973569244868,0.0
415,0.9368131659585547,0.0
340,0.8666933957624747,0.0
1283,0.295365469273169,
697,0.9485158250818847,
1176,0.5096331478950021,
748,1.3284508399234252,
477,0.2990439925400995,0.0
290,0.8134261888828723,0.0
785,0.5951378225486238,0.0
95,0.47896115233803893,0.23463936301137822
684,1.9554477328267412,0.0
476,0.17461032769820833,
857,0.6351043576745562,0.17723928678404774
798,2.1050972012413665,0.0
250,0.7905694150420949,
777,1.0100833315695956,0.11284514134893527
920,1.4912053640379603,0.0
43,1.002543473789225,0.6309297535714575
1244,1.7380438989062068,0.0
1016,0.9786919453091326,
33,0.7661668047799222,0.0
51,1.2943024895436943,0.1480409554829326
892,0.7144077110115006,0.0
606,0.678465221231875,0.0
1081,1.2885728041086482,0.0
590,1.3290524363383658,0.10778915452451095
1484,0.8637268543243408,
620,0.6729472226223906,0.0
728,1.8798560609400663,0.0
345,1.034323840138688,
13,0.7376132625232494,0.3562071871080222
1186,0.47467851638793945,
1321,0.45397549412829546,
1268,0.4776029586791992,0.5
1149,0.5565268561304684,0.0
277,0.9974248667340428,
86,0.9049888636368837,0.0
170,0.470208569524428,0.0
406,0.6200261394903493,0.0
1022,0.905817803446573,
1069,0.40377844288356207,
382,0.9145980463347385,0.0
323,1.0515674498921823,0.0
960,0.39961709781462496,
1035,1.609069928813323,
276,1.1434893955740602,
520,0.7836759754812317,
856,0.5783899733440583,
613,0.18700973194090229,
260,0.8264964649840977,
269,0.7222698500500823,0.0
1206,0.5760126242001747,0.0
1279,2.7686696151628283,0.17723928678404774
216,0.5114060762120023,0.0
320,0.4331665760952784,0.24630238874073
972,1.3688292503356934,0.0
958,0.7388032072098161,0.0
959,0.7839052677154541,0.0
505,0.24276447296142578,
341,0.997686952629821,0.0
718,1.3295456386159608,0.0
1366,2.963194877262366,0.0
103,0.7839959200073291,0.21398626473452756
668,0.8439105339368771,0.0
655,0.3966050829855603,0.5
284,0.8380058891015519,
245,0.833591335892771,0.0
366,0.6269509281418454,0.0
530,0.8132967428056928,0.0
253,0.5820328498005404,0.0
951,0.590868265165328,0.0
179,0.8311789385045253,
167,0.8389879188990116,0.0
1234,0.30092046978157366,
305,1.0751391339549738,
