ID,RMSE,NDCG@10
1101,0.974990684453752,
129,2.4500346750406794,0.0
107,1.7270187819604204,0.0
764,0.6789419906276908,0.4967432029864875
234,2.317657347619182,0.38685280723454163
211,1.1812675181194658,0.0
52,0.6754481663989919,0.0
1163,2.4971284697784495,0.0
316,0.7156133651733398,0.43067655807339306
466,0.6023827124540871,0.21840743681816419
30,1.4838378811467918,
127,1.014793425092271,0.0
233,1.1733999088419131,
572,2.043178981992193,0.0
344,1.2654433442790352,0.15130120674940675
1126,0.8269505512466836,
275,0.43640381589494,0.31546487678572877
442,0.5840671025728424,
114,1.0988107370424203,0.0
125,0.26987457275390625,
289,0.7793569011530387,0.0
467,0.6619220934110978,0.0
459,2.459618981451725,0.0
375,1.955946431731673,0.0
740,0.4650021786399955,0.8065735963827293
522,0.8323812558704025,
702,2.358184834785824,0.43067655807339306
145,0.786816013619178,0.20438239758848611
393,1.306915455753435,0.3903800499921017
239,0.7491771455074305,0.2561736782935595
891,0.38017626057942083,
65,2.373073007227945,0.0
79,0.5510413345656346,
712,0.716923756665856,
674,0.8248709068647195,0.2920782154400332
781,1.5002080839802208,0.0
481,1.8582344732999,0.0
61,0.8437365441507438,0.13905617951077562
645,2.444674250110573,0.0
428,0.6049203556458633,0.16716045496620227
304,0.298706989328505,
915,0.6059687741785491,0.0
599,0.7570750748122674,0.0
610,0.8124539275451759,0.49827103097054376
799,1.0323257246986002,
117,1.1318725998821326,
21,1.539062808381034,0.0
10,0.6232001361558867,0.24630238874073
940,2.802591913274434,0.0
403,0.4419436015701633,
84,2.838551718302547,0.0
649,0.8552345316305299,0.0
1047,0.7705457210540771,0.3010299956639812
1140,2.1535155595822117,
541,0.9454487206379887,0.0
918,0.45155370924946997,0.0
111,0.6234043573843577,0.2960819109658652
262,0.5785107028377414,0.0
461,2.1075082769543583,0.0
939,0.45830593148688936,0.0
618,0.7625263832397357,0.0
16,0.879221549118095,
706,0.6821850062045064,0.0
756,0.511743292176277,0.0
5,1.121578263499307,
741,1.0324126688848814,0.0
782,0.7558679990365976,0.2890648263178879
236,1.4200638923112106,
243,2.5275652452169592,0.0
793,0.7672218174585895,0.0
106,0.9139100263381404,0.0
17,1.9216079116910334,0.21840743681816419
1111,0.9816909022438051,0.3562071871080222
1003,0.17530488967895508,
72,2.494892522886734,0.0
422,0.48460036989536154,0.17723928678404774
362,0.6525111948362038,
617,0.4827526624505763,
9,2.2263327860480233,0.0
214,0.3740816013934732,0.0
794,1.2654277297968832,0.38685280723454163
711,0.973958405925347,0.0
1314,0.7160689830780029,0.43067655807339306
251,2.368448385126195,0.0
933,1.547713309766126,
963,1.2440872450049836,0.39325912586965384
3,0.7487437171886658,0.2640681225725909
434,1.0644434419921833,
353,1.5900179720965164,
479,0.709465966931358,0.5706417189553201
299,0.4433804665995069,0.20438239758848611
39,1.633615302533791,0.0
322,0.31871755561344234,0.38685280723454163
279,2.022731496123836,0.0
523,0.7749194681545957,0.6013124342022591
686,2.234687226104391,
576,2.5641623494116352,0.0
22,0.8770341221906074,0.20438239758848611
1247,0.5029151041427975,0.31546487678572877
1228,2.4457033170049463,0.0
906,0.7475290644689456,0.9060254355346823
157,1.1394697401022043,0.0
1309,2.5,
1276,1.612183143803189,
510,2.1991831792360896,0.0
196,0.9308902882571768,
376,0.7326997531797306,0.0
1229,1.6470360461704314,0.20210734650054757
757,0.8758082381175303,0.0
220,0.8586648591349489,0.2640681225725909
360,1.1007952555521552,0.0
423,0.7086842503772149,0.16812753627111746
1447,2.24409897052418,
46,0.336936959524703,
102,0.8371694440887056,0.1208113026994942
632,1.5575677128266552,0.3065735963827292
946,1.2279224395751953,
769,0.9684419967521345,0.0
1167,0.39494492771790085,0.3010299956639812
790,2.7068064200455293,0.0
55,1.5874200502720461,0.0
168,2.745425710270203,0.0
845,2.6645825188948455,
1124,0.6009765224694048,0.43067655807339306
808,0.501412866348842,0.38685280723454163
133,3.132491021535417,0.0
824,0.7273590805378816,0.0
546,0.5043974761521101,0.0
296,1.5464601585614928,0.9197207891481876
146,0.1721587165583565,
50,0.9949097832145414,0.0
644,1.3563559452929486,
598,2.1382536379691865,0.20210734650054757
1034,0.6086791963431769,0.2741708125981702
496,0.725851392976942,0.0
492,0.23704306304586747,
643,0.8275064645512379,0.2811463015585058
716,0.9102213944102903,0.2640681225725909
282,0.5033918546803071,0.19342640361727081
1250,0.11998748779296875,
34,0.40550388524593955,0.0
897,0.4640667385674495,
297,2.2772004693766057,
647,1.578322488170517,
532,0.6118442891409036,
337,1.2966636047416098,0.0
1340,1.2969543933868408,
173,1.0315068325487784,0.6309297535714575
150,0.7196071117081776,
872,0.5311466680342144,0.2640681225725909
765,0.6639827733369607,0.43067655807339306
630,1.8880893742186737,0.21840743681816419
602,0.6974970287900996,0.0
557,1.7281216893905473,0.0
673,0.7048497931334744,0.0
174,0.4785672859284634,0.6131471927654584
85,1.5622854424601453,0.0
607,0.8393220884837616,0.0
395,1.5116708697056398,0.0
181,1.175385467151842,0.41618115554873086
733,1.3700830665978205,0.6508205185601091
45,1.8795940922301593,0.16716045496620227
947,0.9089890983924147,0.0
491,1.9196770655476976,
119,2.191244558332912,0.0
229,0.6607547617970826,0.4367467095119258
518,0.6143862773114561,0.14126697285982898
1235,0.963203689348719,0.3562071871080222
263,0.6018528499512675,0.11305340175787204
551,0.5290558487138415,0.2640681225725909
147,1.3618535263778915,0.20438239758848611
889,1.2425921723068432,
864,0.7788766420264788,0.3084274278260313
934,1.7675747033312326,
377,2.491629157899245,0.13120507751234178
775,2.3754028425346894,0.0
1107,0.2578872117433673,
356,1.0174166631866781,0.0
